台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	对话资源	对话资源2	对话语音	对话前行为脚本	对话中行为脚本	对话后行为脚本	显示时长	选项图标	TalkContent	TalkTitle	TalkRoleName
3760727	3760728		1	1009									DialogData_TalkContent_3760727	DialogData_TalkTitle_3760727	DialogData_TalkRoleName_3760727
3760728	3760729		1	1001									DialogData_TalkContent_3760728	DialogData_TalkTitle_3760728	DialogData_TalkRoleName_3760728
3760729	3760730		1	1009									DialogData_TalkContent_3760729	DialogData_TalkTitle_3760729	DialogData_TalkRoleName_3760729
3760730	3760731		1	1009									DialogData_TalkContent_3760730	DialogData_TalkTitle_3760730	DialogData_TalkRoleName_3760730
3760731	3760732		1	1009									DialogData_TalkContent_3760731	DialogData_TalkTitle_3760731	DialogData_TalkRoleName_3760731
3760732	3760733		1	1001									DialogData_TalkContent_3760732	DialogData_TalkTitle_3760732	DialogData_TalkRoleName_3760732
3760733	3760734		1	1009									DialogData_TalkContent_3760733	DialogData_TalkTitle_3760733	DialogData_TalkRoleName_3760733
3760734	3760735		1	1001									DialogData_TalkContent_3760734	DialogData_TalkTitle_3760734	DialogData_TalkRoleName_3760734
3760735	3760736		1	1009									DialogData_TalkContent_3760735	DialogData_TalkTitle_3760735	DialogData_TalkRoleName_3760735
3760736	3760737		1	1001									DialogData_TalkContent_3760736	DialogData_TalkTitle_3760736	DialogData_TalkRoleName_3760736
3760737	3760738		1	1009									DialogData_TalkContent_3760737	DialogData_TalkTitle_3760737	DialogData_TalkRoleName_3760737
3760738	3760739		1	1001									DialogData_TalkContent_3760738	DialogData_TalkTitle_3760738	DialogData_TalkRoleName_3760738
3760739	3760740		1	1009				TEST/FadeToBlack					DialogData_TalkContent_3760739	DialogData_TalkTitle_3760739	DialogData_TalkRoleName_3760739
3760740	3760741		1	1001									DialogData_TalkContent_3760740	DialogData_TalkTitle_3760740	DialogData_TalkRoleName_3760740
3760741	3760742		1	1001									DialogData_TalkContent_3760741	DialogData_TalkTitle_3760741	DialogData_TalkRoleName_3760741
3760742	3760743		1	1009									DialogData_TalkContent_3760742	DialogData_TalkTitle_3760742	DialogData_TalkRoleName_3760742
3760743	3760744		1	1009									DialogData_TalkContent_3760743	DialogData_TalkTitle_3760743	DialogData_TalkRoleName_3760743
3760744	3760745		1	1009									DialogData_TalkContent_3760744	DialogData_TalkTitle_3760744	DialogData_TalkRoleName_3760744
3760745	3760746		1	1001									DialogData_TalkContent_3760745	DialogData_TalkTitle_3760745	DialogData_TalkRoleName_3760745
3760746	3760747		1	1001									DialogData_TalkContent_3760746	DialogData_TalkTitle_3760746	DialogData_TalkRoleName_3760746
3760747	3760748		1	1009									DialogData_TalkContent_3760747	DialogData_TalkTitle_3760747	DialogData_TalkRoleName_3760747
3760748	3760749		1	1009									DialogData_TalkContent_3760748	DialogData_TalkTitle_3760748	DialogData_TalkRoleName_3760748
3760749	3760750		1	1009									DialogData_TalkContent_3760749	DialogData_TalkTitle_3760749	DialogData_TalkRoleName_3760749
3760750	3760751		1	1009									DialogData_TalkContent_3760750	DialogData_TalkTitle_3760750	DialogData_TalkRoleName_3760750
3760751	3760752		1	1009									DialogData_TalkContent_3760751	DialogData_TalkTitle_3760751	DialogData_TalkRoleName_3760751
3760752	3760753		1	1009									DialogData_TalkContent_3760752	DialogData_TalkTitle_3760752	DialogData_TalkRoleName_3760752
3760753	3760754		1	1001									DialogData_TalkContent_3760753	DialogData_TalkTitle_3760753	DialogData_TalkRoleName_3760753
3760754	3760755		1	1009									DialogData_TalkContent_3760754	DialogData_TalkTitle_3760754	DialogData_TalkRoleName_3760754
3760755			1	1009									DialogData_TalkContent_3760755	DialogData_TalkTitle_3760755	DialogData_TalkRoleName_3760755
3770201	3770202		1	1001									DialogData_TalkContent_3770201	DialogData_TalkTitle_3770201	DialogData_TalkRoleName_3770201
3770202	3770203,3770204		1	1006									DialogData_TalkContent_3770202	DialogData_TalkTitle_3770202	DialogData_TalkRoleName_3770202
3770203	3770205		2										DialogData_TalkContent_3770203	DialogData_TalkTitle_3770203	DialogData_TalkRoleName_3770203
3770204	3770205		2										DialogData_TalkContent_3770204	DialogData_TalkTitle_3770204	DialogData_TalkRoleName_3770204
3770205	3770206		1	1009									DialogData_TalkContent_3770205	DialogData_TalkTitle_3770205	DialogData_TalkRoleName_3770205
3770206	3770207		1	1009									DialogData_TalkContent_3770206	DialogData_TalkTitle_3770206	DialogData_TalkRoleName_3770206
3770207	3770208		1	1009									DialogData_TalkContent_3770207	DialogData_TalkTitle_3770207	DialogData_TalkRoleName_3770207
3770208	3770209		1	1006									DialogData_TalkContent_3770208	DialogData_TalkTitle_3770208	DialogData_TalkRoleName_3770208
3770209	3770210		1	1006									DialogData_TalkContent_3770209	DialogData_TalkTitle_3770209	DialogData_TalkRoleName_3770209
3770210	3770211		1	1006									DialogData_TalkContent_3770210	DialogData_TalkTitle_3770210	DialogData_TalkRoleName_3770210
3770211	3770212		1	1001									DialogData_TalkContent_3770211	DialogData_TalkTitle_3770211	DialogData_TalkRoleName_3770211
3770212	3770213		1	1001									DialogData_TalkContent_3770212	DialogData_TalkTitle_3770212	DialogData_TalkRoleName_3770212
3770213	3770214		1	1005									DialogData_TalkContent_3770213	DialogData_TalkTitle_3770213	DialogData_TalkRoleName_3770213
3770214	3770215		1	1009									DialogData_TalkContent_3770214	DialogData_TalkTitle_3770214	DialogData_TalkRoleName_3770214
3770215	3770216		1	1009									DialogData_TalkContent_3770215	DialogData_TalkTitle_3770215	DialogData_TalkRoleName_3770215
3770216	3770217		1	1006									DialogData_TalkContent_3770216	DialogData_TalkTitle_3770216	DialogData_TalkRoleName_3770216
3770217	3770218		1	1009									DialogData_TalkContent_3770217	DialogData_TalkTitle_3770217	DialogData_TalkRoleName_3770217
3770218	3770219		1	1006									DialogData_TalkContent_3770218	DialogData_TalkTitle_3770218	DialogData_TalkRoleName_3770218
3770219	3770220		1	1006									DialogData_TalkContent_3770219	DialogData_TalkTitle_3770219	DialogData_TalkRoleName_3770219
3770220	3770221		1	1006									DialogData_TalkContent_3770220	DialogData_TalkTitle_3770220	DialogData_TalkRoleName_3770220
3770221	3770222		1	1006									DialogData_TalkContent_3770221	DialogData_TalkTitle_3770221	DialogData_TalkRoleName_3770221
3770222	3770223		1	1006									DialogData_TalkContent_3770222	DialogData_TalkTitle_3770222	DialogData_TalkRoleName_3770222
3770223	3770224		1	1006									DialogData_TalkContent_3770223	DialogData_TalkTitle_3770223	DialogData_TalkRoleName_3770223
3770224	3770225		1	1009									DialogData_TalkContent_3770224	DialogData_TalkTitle_3770224	DialogData_TalkRoleName_3770224
3770225	3770226		1	1009									DialogData_TalkContent_3770225	DialogData_TalkTitle_3770225	DialogData_TalkRoleName_3770225
3770226	3770227		1	1009									DialogData_TalkContent_3770226	DialogData_TalkTitle_3770226	DialogData_TalkRoleName_3770226
3770227	3770228		1	1006									DialogData_TalkContent_3770227	DialogData_TalkTitle_3770227	DialogData_TalkRoleName_3770227
3770228	3770229,3770230		1	1009									DialogData_TalkContent_3770228	DialogData_TalkTitle_3770228	DialogData_TalkRoleName_3770228
3770229	3770231		2										DialogData_TalkContent_3770229	DialogData_TalkTitle_3770229	DialogData_TalkRoleName_3770229
3770230	3770231		2										DialogData_TalkContent_3770230	DialogData_TalkTitle_3770230	DialogData_TalkRoleName_3770230
3770231	3770232		1	1006									DialogData_TalkContent_3770231	DialogData_TalkTitle_3770231	DialogData_TalkRoleName_3770231
3770232	3770233		1	1009									DialogData_TalkContent_3770232	DialogData_TalkTitle_3770232	DialogData_TalkRoleName_3770232
3770233	3770234		1	1005									DialogData_TalkContent_3770233	DialogData_TalkTitle_3770233	DialogData_TalkRoleName_3770233
3770234	3770235		1	1006									DialogData_TalkContent_3770234	DialogData_TalkTitle_3770234	DialogData_TalkRoleName_3770234
3770235	3770236		1	1001									DialogData_TalkContent_3770235	DialogData_TalkTitle_3770235	DialogData_TalkRoleName_3770235
3770236	3770237		1	1001									DialogData_TalkContent_3770236	DialogData_TalkTitle_3770236	DialogData_TalkRoleName_3770236
3770237	3770238		1	1009									DialogData_TalkContent_3770237	DialogData_TalkTitle_3770237	DialogData_TalkRoleName_3770237
3770238	3770239		1	1009									DialogData_TalkContent_3770238	DialogData_TalkTitle_3770238	DialogData_TalkRoleName_3770238
3770239	3770240		1	1009									DialogData_TalkContent_3770239	DialogData_TalkTitle_3770239	DialogData_TalkRoleName_3770239
3770240	3770241		1	1009									DialogData_TalkContent_3770240	DialogData_TalkTitle_3770240	DialogData_TalkRoleName_3770240
3770241			1	1009									DialogData_TalkContent_3770241	DialogData_TalkTitle_3770241	DialogData_TalkRoleName_3770241
3770401			1	1009									DialogData_TalkContent_3770401	DialogData_TalkTitle_3770401	DialogData_TalkRoleName_3770401
3770402			1	1001									DialogData_TalkContent_3770402	DialogData_TalkTitle_3770402	DialogData_TalkRoleName_3770402
3770301			1	1009									DialogData_TalkContent_3770301	DialogData_TalkTitle_3770301	DialogData_TalkRoleName_3770301
3770302			1	1001									DialogData_TalkContent_3770302	DialogData_TalkTitle_3770302	DialogData_TalkRoleName_3770302
3770303			1	1009									DialogData_TalkContent_3770303	DialogData_TalkTitle_3770303	DialogData_TalkRoleName_3770303
3770304			1	1001									DialogData_TalkContent_3770304	DialogData_TalkTitle_3770304	DialogData_TalkRoleName_3770304
3780101			1	1006									DialogData_TalkContent_3780101	DialogData_TalkTitle_3780101	DialogData_TalkRoleName_3780101
3780102			2										DialogData_TalkContent_3780102	DialogData_TalkTitle_3780102	DialogData_TalkRoleName_3780102
3780103			2										DialogData_TalkContent_3780103	DialogData_TalkTitle_3780103	DialogData_TalkRoleName_3780103
3780201			1	1005									DialogData_TalkContent_3780201	DialogData_TalkTitle_3780201	DialogData_TalkRoleName_3780201
3780202			1	1006									DialogData_TalkContent_3780202	DialogData_TalkTitle_3780202	DialogData_TalkRoleName_3780202
3780203			1	1005									DialogData_TalkContent_3780203	DialogData_TalkTitle_3780203	DialogData_TalkRoleName_3780203
3780204			1	1006									DialogData_TalkContent_3780204	DialogData_TalkTitle_3780204	DialogData_TalkRoleName_3780204
3780205			1	1005									DialogData_TalkContent_3780205	DialogData_TalkTitle_3780205	DialogData_TalkRoleName_3780205
3780206			1	1006									DialogData_TalkContent_3780206	DialogData_TalkTitle_3780206	DialogData_TalkRoleName_3780206
3780207			1	1006									DialogData_TalkContent_3780207	DialogData_TalkTitle_3780207	DialogData_TalkRoleName_3780207
3780208			1	1006									DialogData_TalkContent_3780208	DialogData_TalkTitle_3780208	DialogData_TalkRoleName_3780208
3780209			1	1005									DialogData_TalkContent_3780209	DialogData_TalkTitle_3780209	DialogData_TalkRoleName_3780209
3780210			1	1006									DialogData_TalkContent_3780210	DialogData_TalkTitle_3780210	DialogData_TalkRoleName_3780210
3780220			1	1006									DialogData_TalkContent_3780220	DialogData_TalkTitle_3780220	DialogData_TalkRoleName_3780220
3780301	3780302		1	1008									DialogData_TalkContent_3780301	DialogData_TalkTitle_3780301	DialogData_TalkRoleName_3780301
3780302	3780303		1	1006									DialogData_TalkContent_3780302	DialogData_TalkTitle_3780302	DialogData_TalkRoleName_3780302
3780303	3780304		1	1008									DialogData_TalkContent_3780303	DialogData_TalkTitle_3780303	DialogData_TalkRoleName_3780303
3780304	3780305		1	1008									DialogData_TalkContent_3780304	DialogData_TalkTitle_3780304	DialogData_TalkRoleName_3780304
3780305	3780306		1	1006									DialogData_TalkContent_3780305	DialogData_TalkTitle_3780305	DialogData_TalkRoleName_3780305
3780306	3780307		1	1006									DialogData_TalkContent_3780306	DialogData_TalkTitle_3780306	DialogData_TalkRoleName_3780306
3780307	3780308		1	1008									DialogData_TalkContent_3780307	DialogData_TalkTitle_3780307	DialogData_TalkRoleName_3780307
3780308	3780309		1	1006									DialogData_TalkContent_3780308	DialogData_TalkTitle_3780308	DialogData_TalkRoleName_3780308
3780309	3780310		1	1008									DialogData_TalkContent_3780309	DialogData_TalkTitle_3780309	DialogData_TalkRoleName_3780309
3780310	3780311		1	1008									DialogData_TalkContent_3780310	DialogData_TalkTitle_3780310	DialogData_TalkRoleName_3780310
3780311	3780312		1	1005									DialogData_TalkContent_3780311	DialogData_TalkTitle_3780311	DialogData_TalkRoleName_3780311
3780312	3780313		1	1006									DialogData_TalkContent_3780312	DialogData_TalkTitle_3780312	DialogData_TalkRoleName_3780312
3780313	3780314		1	1006				TEST/FadeToBlack					DialogData_TalkContent_3780313	DialogData_TalkTitle_3780313	DialogData_TalkRoleName_3780313
3780314	3780315		1	1006									DialogData_TalkContent_3780314	DialogData_TalkTitle_3780314	DialogData_TalkRoleName_3780314
3780315	3780316		1	1008									DialogData_TalkContent_3780315	DialogData_TalkTitle_3780315	DialogData_TalkRoleName_3780315
3780316	3780317		1	1008									DialogData_TalkContent_3780316	DialogData_TalkTitle_3780316	DialogData_TalkRoleName_3780316
3780317	3780318		1	1008									DialogData_TalkContent_3780317	DialogData_TalkTitle_3780317	DialogData_TalkRoleName_3780317
3780318	3780319		1	1006									DialogData_TalkContent_3780318	DialogData_TalkTitle_3780318	DialogData_TalkRoleName_3780318
3780319	3780320		1	1008									DialogData_TalkContent_3780319	DialogData_TalkTitle_3780319	DialogData_TalkRoleName_3780319
3780320	3780321		1	1006									DialogData_TalkContent_3780320	DialogData_TalkTitle_3780320	DialogData_TalkRoleName_3780320
3780321	3780322		1	1006									DialogData_TalkContent_3780321	DialogData_TalkTitle_3780321	DialogData_TalkRoleName_3780321
3780322	3780323		1	1006									DialogData_TalkContent_3780322	DialogData_TalkTitle_3780322	DialogData_TalkRoleName_3780322
3780323	3780324		1	1005									DialogData_TalkContent_3780323	DialogData_TalkTitle_3780323	DialogData_TalkRoleName_3780323
3780324	3780325,3780329		1	1005									DialogData_TalkContent_3780324	DialogData_TalkTitle_3780324	DialogData_TalkRoleName_3780324
3780325	3780326		2										DialogData_TalkContent_3780325	DialogData_TalkTitle_3780325	DialogData_TalkRoleName_3780325
3780326	3780327		1	1006									DialogData_TalkContent_3780326	DialogData_TalkTitle_3780326	DialogData_TalkRoleName_3780326
3780327	3780328		1	1008									DialogData_TalkContent_3780327	DialogData_TalkTitle_3780327	DialogData_TalkRoleName_3780327
3780328	3780331		1	1005									DialogData_TalkContent_3780328	DialogData_TalkTitle_3780328	DialogData_TalkRoleName_3780328
3780329	3780330		2										DialogData_TalkContent_3780329	DialogData_TalkTitle_3780329	DialogData_TalkRoleName_3780329
3780330	3780331		1	1005									DialogData_TalkContent_3780330	DialogData_TalkTitle_3780330	DialogData_TalkRoleName_3780330
3780331	3780332		1	1008									DialogData_TalkContent_3780331	DialogData_TalkTitle_3780331	DialogData_TalkRoleName_3780331
3780332	3780333		1	1006									DialogData_TalkContent_3780332	DialogData_TalkTitle_3780332	DialogData_TalkRoleName_3780332
3780333	3780334		1	1008									DialogData_TalkContent_3780333	DialogData_TalkTitle_3780333	DialogData_TalkRoleName_3780333
3780334	3780335		1	1008									DialogData_TalkContent_3780334	DialogData_TalkTitle_3780334	DialogData_TalkRoleName_3780334
3780335	3780336		1	1005									DialogData_TalkContent_3780335	DialogData_TalkTitle_3780335	DialogData_TalkRoleName_3780335
3780336	3780337		1	1008									DialogData_TalkContent_3780336	DialogData_TalkTitle_3780336	DialogData_TalkRoleName_3780336
3780337	3780338		1	1008									DialogData_TalkContent_3780337	DialogData_TalkTitle_3780337	DialogData_TalkRoleName_3780337
3780338	3780339		1	1008									DialogData_TalkContent_3780338	DialogData_TalkTitle_3780338	DialogData_TalkRoleName_3780338
3780339	3780340		1	1006									DialogData_TalkContent_3780339	DialogData_TalkTitle_3780339	DialogData_TalkRoleName_3780339
3780340	3780341		1	1005									DialogData_TalkContent_3780340	DialogData_TalkTitle_3780340	DialogData_TalkRoleName_3780340
3780341	3780342		1	1006									DialogData_TalkContent_3780341	DialogData_TalkTitle_3780341	DialogData_TalkRoleName_3780341
3780342	3780343		1	1006									DialogData_TalkContent_3780342	DialogData_TalkTitle_3780342	DialogData_TalkRoleName_3780342
3780343	3780344		1	1008									DialogData_TalkContent_3780343	DialogData_TalkTitle_3780343	DialogData_TalkRoleName_3780343
3780344	3780345		1	1006									DialogData_TalkContent_3780344	DialogData_TalkTitle_3780344	DialogData_TalkRoleName_3780344
3780345	3780346		1	1008									DialogData_TalkContent_3780345	DialogData_TalkTitle_3780345	DialogData_TalkRoleName_3780345
3780346	3780347		1	1008									DialogData_TalkContent_3780346	DialogData_TalkTitle_3780346	DialogData_TalkRoleName_3780346
