ID	图标	类型	重量	排序权重	物件ID	可丢弃	使用等级	圣遗物类别	展示图片	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	突破等级上限	基础转化经验	Name	Desc
62351	UI_RelicIcon_10012_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10012_5	3	1000	301	1	10012	3	3460	ReliquaryData_Name_62351	ReliquaryData_Desc_62351
62352	UI_RelicIcon_10012_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10012_5	3	1000	301	2	10012	3	3840	ReliquaryData_Name_62352	ReliquaryData_Desc_62352
62353	UI_RelicIcon_10012_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10012_5	3	1000	301	3	10012	3	4270	ReliquaryData_Name_62353	ReliquaryData_Desc_62353
62354	UI_RelicIcon_10012_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10012_5	3	1000	301	4	10012	3	4750	ReliquaryData_Name_62354	ReliquaryData_Desc_62354
63210	UI_RelicIcon_10013_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10013_1	2	5000	201	0	10013	2	2490	ReliquaryData_Name_63210	ReliquaryData_Desc_63210
63211	UI_RelicIcon_10013_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10013_1	2	5000	201	1	10013	2	2770	ReliquaryData_Name_63211	ReliquaryData_Desc_63211
63212	UI_RelicIcon_10013_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10013_1	2	5000	201	2	10013	2	3070	ReliquaryData_Name_63212	ReliquaryData_Desc_63212
63213	UI_RelicIcon_10013_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10013_1	2	5000	201	3	10013	2	3420	ReliquaryData_Name_63213	ReliquaryData_Desc_63213
63214	UI_RelicIcon_10013_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10013_1	2	5000	201	4	10013	2	3800	ReliquaryData_Name_63214	ReliquaryData_Desc_63214
63220	UI_RelicIcon_10013_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10013_2	2	2000	201	0	10013	2	2490	ReliquaryData_Name_63220	ReliquaryData_Desc_63220
63221	UI_RelicIcon_10013_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10013_2	2	2000	201	1	10013	2	2770	ReliquaryData_Name_63221	ReliquaryData_Desc_63221
63222	UI_RelicIcon_10013_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10013_2	2	2000	201	2	10013	2	3070	ReliquaryData_Name_63222	ReliquaryData_Desc_63222
63223	UI_RelicIcon_10013_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10013_2	2	2000	201	3	10013	2	3420	ReliquaryData_Name_63223	ReliquaryData_Desc_63223
63224	UI_RelicIcon_10013_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10013_2	2	2000	201	4	10013	2	3800	ReliquaryData_Name_63224	ReliquaryData_Desc_63224
63230	UI_RelicIcon_10013_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10013_3	2	3000	201	0	10013	2	2490	ReliquaryData_Name_63230	ReliquaryData_Desc_63230
63231	UI_RelicIcon_10013_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10013_3	2	3000	201	1	10013	2	2770	ReliquaryData_Name_63231	ReliquaryData_Desc_63231
63232	UI_RelicIcon_10013_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10013_3	2	3000	201	2	10013	2	3070	ReliquaryData_Name_63232	ReliquaryData_Desc_63232
63233	UI_RelicIcon_10013_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10013_3	2	3000	201	3	10013	2	3420	ReliquaryData_Name_63233	ReliquaryData_Desc_63233
63234	UI_RelicIcon_10013_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10013_3	2	3000	201	4	10013	2	3800	ReliquaryData_Name_63234	ReliquaryData_Desc_63234
63240	UI_RelicIcon_10013_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10013_4	2	4000	201	0	10013	2	2490	ReliquaryData_Name_63240	ReliquaryData_Desc_63240
63241	UI_RelicIcon_10013_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10013_4	2	4000	201	1	10013	2	2770	ReliquaryData_Name_63241	ReliquaryData_Desc_63241
63242	UI_RelicIcon_10013_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10013_4	2	4000	201	2	10013	2	3070	ReliquaryData_Name_63242	ReliquaryData_Desc_63242
63243	UI_RelicIcon_10013_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10013_4	2	4000	201	3	10013	2	3420	ReliquaryData_Name_63243	ReliquaryData_Desc_63243
63244	UI_RelicIcon_10013_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10013_4	2	4000	201	4	10013	2	3800	ReliquaryData_Name_63244	ReliquaryData_Desc_63244
63250	UI_RelicIcon_10013_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10013_5	2	1000	201	0	10013	2	2490	ReliquaryData_Name_63250	ReliquaryData_Desc_63250
63251	UI_RelicIcon_10013_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10013_5	2	1000	201	1	10013	2	2770	ReliquaryData_Name_63251	ReliquaryData_Desc_63251
63252	UI_RelicIcon_10013_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10013_5	2	1000	201	2	10013	2	3070	ReliquaryData_Name_63252	ReliquaryData_Desc_63252
63253	UI_RelicIcon_10013_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10013_5	2	1000	201	3	10013	2	3420	ReliquaryData_Name_63253	ReliquaryData_Desc_63253
63254	UI_RelicIcon_10013_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10013_5	2	1000	201	4	10013	2	3800	ReliquaryData_Name_63254	ReliquaryData_Desc_63254
63310	UI_RelicIcon_10013_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10013_1	3	5000	301	0	10013	3	3110	ReliquaryData_Name_63310	ReliquaryData_Desc_63310
63311	UI_RelicIcon_10013_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10013_1	3	5000	301	1	10013	3	3460	ReliquaryData_Name_63311	ReliquaryData_Desc_63311
63312	UI_RelicIcon_10013_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10013_1	3	5000	301	2	10013	3	3840	ReliquaryData_Name_63312	ReliquaryData_Desc_63312
63313	UI_RelicIcon_10013_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10013_1	3	5000	301	3	10013	3	4270	ReliquaryData_Name_63313	ReliquaryData_Desc_63313
63314	UI_RelicIcon_10013_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10013_1	3	5000	301	4	10013	3	4750	ReliquaryData_Name_63314	ReliquaryData_Desc_63314
63320	UI_RelicIcon_10013_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10013_2	3	2000	301	0	10013	3	3110	ReliquaryData_Name_63320	ReliquaryData_Desc_63320
63321	UI_RelicIcon_10013_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10013_2	3	2000	301	1	10013	3	3460	ReliquaryData_Name_63321	ReliquaryData_Desc_63321
63322	UI_RelicIcon_10013_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10013_2	3	2000	301	2	10013	3	3840	ReliquaryData_Name_63322	ReliquaryData_Desc_63322
63323	UI_RelicIcon_10013_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10013_2	3	2000	301	3	10013	3	4270	ReliquaryData_Name_63323	ReliquaryData_Desc_63323
63324	UI_RelicIcon_10013_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10013_2	3	2000	301	4	10013	3	4750	ReliquaryData_Name_63324	ReliquaryData_Desc_63324
63330	UI_RelicIcon_10013_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10013_3	3	3000	301	0	10013	3	3110	ReliquaryData_Name_63330	ReliquaryData_Desc_63330
63331	UI_RelicIcon_10013_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10013_3	3	3000	301	1	10013	3	3460	ReliquaryData_Name_63331	ReliquaryData_Desc_63331
63332	UI_RelicIcon_10013_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10013_3	3	3000	301	2	10013	3	3840	ReliquaryData_Name_63332	ReliquaryData_Desc_63332
63333	UI_RelicIcon_10013_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10013_3	3	3000	301	3	10013	3	4270	ReliquaryData_Name_63333	ReliquaryData_Desc_63333
63334	UI_RelicIcon_10013_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10013_3	3	3000	301	4	10013	3	4750	ReliquaryData_Name_63334	ReliquaryData_Desc_63334
63340	UI_RelicIcon_10013_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10013_4	3	4000	301	0	10013	3	3110	ReliquaryData_Name_63340	ReliquaryData_Desc_63340
63341	UI_RelicIcon_10013_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10013_4	3	4000	301	1	10013	3	3460	ReliquaryData_Name_63341	ReliquaryData_Desc_63341
63342	UI_RelicIcon_10013_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10013_4	3	4000	301	2	10013	3	3840	ReliquaryData_Name_63342	ReliquaryData_Desc_63342
63343	UI_RelicIcon_10013_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10013_4	3	4000	301	3	10013	3	4270	ReliquaryData_Name_63343	ReliquaryData_Desc_63343
63344	UI_RelicIcon_10013_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10013_4	3	4000	301	4	10013	3	4750	ReliquaryData_Name_63344	ReliquaryData_Desc_63344
63350	UI_RelicIcon_10013_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10013_5	3	1000	301	0	10013	3	3110	ReliquaryData_Name_63350	ReliquaryData_Desc_63350
63351	UI_RelicIcon_10013_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10013_5	3	1000	301	1	10013	3	3460	ReliquaryData_Name_63351	ReliquaryData_Desc_63351
63352	UI_RelicIcon_10013_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10013_5	3	1000	301	2	10013	3	3840	ReliquaryData_Name_63352	ReliquaryData_Desc_63352
63353	UI_RelicIcon_10013_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10013_5	3	1000	301	3	10013	3	4270	ReliquaryData_Name_63353	ReliquaryData_Desc_63353
63354	UI_RelicIcon_10013_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10013_5	3	1000	301	4	10013	3	4750	ReliquaryData_Name_63354	ReliquaryData_Desc_63354
71410	UI_RelicIcon_10008_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10008_1	4	5000	401	0	14001	3	3730	ReliquaryData_Name_71410	ReliquaryData_Desc_71410
71411	UI_RelicIcon_10008_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10008_1	4	5000	401	1	14001	3	4150	ReliquaryData_Name_71411	ReliquaryData_Desc_71411
71412	UI_RelicIcon_10008_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10008_1	4	5000	401	2	14001	3	4610	ReliquaryData_Name_71412	ReliquaryData_Desc_71412
71413	UI_RelicIcon_10008_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10008_1	4	5000	401	3	14001	3	5130	ReliquaryData_Name_71413	ReliquaryData_Desc_71413
71414	UI_RelicIcon_10008_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10008_1	4	5000	401	4	14001	3	5700	ReliquaryData_Name_71414	ReliquaryData_Desc_71414
71420	UI_RelicIcon_10008_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10008_2	4	2000	401	0	14001	3	3730	ReliquaryData_Name_71420	ReliquaryData_Desc_71420
71421	UI_RelicIcon_10008_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10008_2	4	2000	401	1	14001	3	4150	ReliquaryData_Name_71421	ReliquaryData_Desc_71421
71422	UI_RelicIcon_10008_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10008_2	4	2000	401	2	14001	3	4610	ReliquaryData_Name_71422	ReliquaryData_Desc_71422
71423	UI_RelicIcon_10008_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10008_2	4	2000	401	3	14001	3	5130	ReliquaryData_Name_71423	ReliquaryData_Desc_71423
71424	UI_RelicIcon_10008_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10008_2	4	2000	401	4	14001	3	5700	ReliquaryData_Name_71424	ReliquaryData_Desc_71424
71430	UI_RelicIcon_10008_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10008_3	4	3000	401	0	14001	3	3730	ReliquaryData_Name_71430	ReliquaryData_Desc_71430
71431	UI_RelicIcon_10008_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10008_3	4	3000	401	1	14001	3	4150	ReliquaryData_Name_71431	ReliquaryData_Desc_71431
71432	UI_RelicIcon_10008_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10008_3	4	3000	401	2	14001	3	4610	ReliquaryData_Name_71432	ReliquaryData_Desc_71432
71433	UI_RelicIcon_10008_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10008_3	4	3000	401	3	14001	3	5130	ReliquaryData_Name_71433	ReliquaryData_Desc_71433
71434	UI_RelicIcon_10008_3	3	1	10	70600044	0	0	2	Eff_UI_RelicIcon_10008_3	4	3000	401	4	14001	3	5700	ReliquaryData_Name_71434	ReliquaryData_Desc_71434
71440	UI_RelicIcon_10008_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10008_4	4	4000	401	0	14001	3	3730	ReliquaryData_Name_71440	ReliquaryData_Desc_71440
71441	UI_RelicIcon_10008_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10008_4	4	4000	401	1	14001	3	4150	ReliquaryData_Name_71441	ReliquaryData_Desc_71441
71442	UI_RelicIcon_10008_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10008_4	4	4000	401	2	14001	3	4610	ReliquaryData_Name_71442	ReliquaryData_Desc_71442
71443	UI_RelicIcon_10008_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10008_4	4	4000	401	3	14001	3	5130	ReliquaryData_Name_71443	ReliquaryData_Desc_71443
71444	UI_RelicIcon_10008_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10008_4	4	4000	401	4	14001	3	5700	ReliquaryData_Name_71444	ReliquaryData_Desc_71444
71450	UI_RelicIcon_10008_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10008_5	4	1000	401	0	14001	3	3730	ReliquaryData_Name_71450	ReliquaryData_Desc_71450
71451	UI_RelicIcon_10008_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10008_5	4	1000	401	1	14001	3	4150	ReliquaryData_Name_71451	ReliquaryData_Desc_71451
71452	UI_RelicIcon_10008_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10008_5	4	1000	401	2	14001	3	4610	ReliquaryData_Name_71452	ReliquaryData_Desc_71452
71453	UI_RelicIcon_10008_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10008_5	4	1000	401	3	14001	3	5130	ReliquaryData_Name_71453	ReliquaryData_Desc_71453
71454	UI_RelicIcon_10008_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10008_5	4	1000	401	4	14001	3	5700	ReliquaryData_Name_71454	ReliquaryData_Desc_71454
72410	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	0	14002	3	3730	ReliquaryData_Name_72410	ReliquaryData_Desc_72410
72411	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	1	14002	3	4150	ReliquaryData_Name_72411	ReliquaryData_Desc_72411
72412	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	2	14002	3	4610	ReliquaryData_Name_72412	ReliquaryData_Desc_72412
72413	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	3	14002	3	5130	ReliquaryData_Name_72413	ReliquaryData_Desc_72413
72414	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	4	14002	3	5700	ReliquaryData_Name_72414	ReliquaryData_Desc_72414
72420	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	0	14002	3	3730	ReliquaryData_Name_72420	ReliquaryData_Desc_72420
72421	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	1	14002	3	4150	ReliquaryData_Name_72421	ReliquaryData_Desc_72421
72422	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	2	14002	3	4610	ReliquaryData_Name_72422	ReliquaryData_Desc_72422
72423	UI_RelicIcon_10009_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10009_2	4	2000	401	3	14002	3	5130	ReliquaryData_Name_72423	ReliquaryData_Desc_72423
72424	UI_RelicIcon_10009_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10009_2	4	2000	401	4	14002	3	5700	ReliquaryData_Name_72424	ReliquaryData_Desc_72424
72430	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	0	14002	3	3730	ReliquaryData_Name_72430	ReliquaryData_Desc_72430
72431	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	1	14002	3	4150	ReliquaryData_Name_72431	ReliquaryData_Desc_72431
72432	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	2	14002	3	4610	ReliquaryData_Name_72432	ReliquaryData_Desc_72432
72433	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	3	14002	3	5130	ReliquaryData_Name_72433	ReliquaryData_Desc_72433
72434	UI_RelicIcon_10009_3	3	1	10	70600044	0	0	2	Eff_UI_RelicIcon_10009_3	4	3000	401	4	14002	3	5700	ReliquaryData_Name_72434	ReliquaryData_Desc_72434
72440	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	0	14002	3	3730	ReliquaryData_Name_72440	ReliquaryData_Desc_72440
72441	UI_RelicIcon_10009_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10009_4	4	4000	401	1	14002	3	4150	ReliquaryData_Name_72441	ReliquaryData_Desc_72441
72442	UI_RelicIcon_10009_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10009_4	4	4000	401	2	14002	3	4610	ReliquaryData_Name_72442	ReliquaryData_Desc_72442
72443	UI_RelicIcon_10009_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10009_4	4	4000	401	3	14002	3	5130	ReliquaryData_Name_72443	ReliquaryData_Desc_72443
72444	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	4	14002	3	5700	ReliquaryData_Name_72444	ReliquaryData_Desc_72444
72450	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	0	14002	3	3730	ReliquaryData_Name_72450	ReliquaryData_Desc_72450
72451	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	1	14002	3	4150	ReliquaryData_Name_72451	ReliquaryData_Desc_72451
72452	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	2	14002	3	4610	ReliquaryData_Name_72452	ReliquaryData_Desc_72452
72453	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	3	14002	3	5130	ReliquaryData_Name_72453	ReliquaryData_Desc_72453
72454	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	4	14002	3	5700	ReliquaryData_Name_72454	ReliquaryData_Desc_72454
73410	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	0	14003	3	3730	ReliquaryData_Name_73410	ReliquaryData_Desc_73410
73411	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	1	14003	3	4150	ReliquaryData_Name_73411	ReliquaryData_Desc_73411
73412	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	2	14003	3	4610	ReliquaryData_Name_73412	ReliquaryData_Desc_73412
73413	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	3	14003	3	5130	ReliquaryData_Name_73413	ReliquaryData_Desc_73413
73414	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	4	14003	3	5700	ReliquaryData_Name_73414	ReliquaryData_Desc_73414
73420	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	0	14003	3	3730	ReliquaryData_Name_73420	ReliquaryData_Desc_73420
73421	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	1	14003	3	4150	ReliquaryData_Name_73421	ReliquaryData_Desc_73421
73422	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	2	14003	3	4610	ReliquaryData_Name_73422	ReliquaryData_Desc_73422
73423	UI_RelicIcon_10010_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10010_2	4	2000	401	3	14003	3	5130	ReliquaryData_Name_73423	ReliquaryData_Desc_73423
73424	UI_RelicIcon_10010_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10010_2	4	2000	401	4	14003	3	5700	ReliquaryData_Name_73424	ReliquaryData_Desc_73424
73430	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	0	14003	3	3730	ReliquaryData_Name_73430	ReliquaryData_Desc_73430
73431	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	1	14003	3	4150	ReliquaryData_Name_73431	ReliquaryData_Desc_73431
73432	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	2	14003	3	4610	ReliquaryData_Name_73432	ReliquaryData_Desc_73432
73433	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	3	14003	3	5130	ReliquaryData_Name_73433	ReliquaryData_Desc_73433
73434	UI_RelicIcon_10010_3	3	1	10	70600044	0	0	2	Eff_UI_RelicIcon_10010_3	4	3000	401	4	14003	3	5700	ReliquaryData_Name_73434	ReliquaryData_Desc_73434
73440	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	0	14003	3	3730	ReliquaryData_Name_73440	ReliquaryData_Desc_73440
73441	UI_RelicIcon_10010_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10010_4	4	4000	401	1	14003	3	4150	ReliquaryData_Name_73441	ReliquaryData_Desc_73441
73442	UI_RelicIcon_10010_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10010_4	4	4000	401	2	14003	3	4610	ReliquaryData_Name_73442	ReliquaryData_Desc_73442
73443	UI_RelicIcon_10010_4	3	1	10	70600044	0		1	Eff_UI_RelicIcon_10010_4	4	4000	401	3	14003	3	5130	ReliquaryData_Name_73443	ReliquaryData_Desc_73443
73444	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	4	14003	3	5700	ReliquaryData_Name_73444	ReliquaryData_Desc_73444
73450	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	0	14003	3	3730	ReliquaryData_Name_73450	ReliquaryData_Desc_73450
73451	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	1	14003	3	4150	ReliquaryData_Name_73451	ReliquaryData_Desc_73451
73452	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	2	14003	3	4610	ReliquaryData_Name_73452	ReliquaryData_Desc_73452
73453	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	3	14003	3	5130	ReliquaryData_Name_73453	ReliquaryData_Desc_73453
73454	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	4	14003	3	5700	ReliquaryData_Name_73454	ReliquaryData_Desc_73454
74410	UI_RelicIcon_10011_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10011_1	4	5000	401	0	14004	3	3730	ReliquaryData_Name_74410	ReliquaryData_Desc_74410
74411	UI_RelicIcon_10011_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10011_1	4	5000	401	1	14004	3	4150	ReliquaryData_Name_74411	ReliquaryData_Desc_74411
74412	UI_RelicIcon_10011_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10011_1	4	5000	401	2	14004	3	4610	ReliquaryData_Name_74412	ReliquaryData_Desc_74412
74413	UI_RelicIcon_10011_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10011_1	4	5000	401	3	14004	3	5130	ReliquaryData_Name_74413	ReliquaryData_Desc_74413
74414	UI_RelicIcon_10011_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10011_1	4	5000	401	4	14004	3	5700	ReliquaryData_Name_74414	ReliquaryData_Desc_74414
74420	UI_RelicIcon_10011_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10011_2	4	2000	401	0	14004	3	3730	ReliquaryData_Name_74420	ReliquaryData_Desc_74420
74421	UI_RelicIcon_10011_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10011_2	4	2000	401	1	14004	3	4150	ReliquaryData_Name_74421	ReliquaryData_Desc_74421
74422	UI_RelicIcon_10011_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10011_2	4	2000	401	2	14004	3	4610	ReliquaryData_Name_74422	ReliquaryData_Desc_74422
74423	UI_RelicIcon_10011_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10011_2	4	2000	401	3	14004	3	5130	ReliquaryData_Name_74423	ReliquaryData_Desc_74423
74424	UI_RelicIcon_10011_2	3	1	10	70600044	0		5	Eff_UI_RelicIcon_10011_2	4	2000	401	4	14004	3	5700	ReliquaryData_Name_74424	ReliquaryData_Desc_74424
74430	UI_RelicIcon_10011_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10011_3	4	3000	401	0	14004	3	3730	ReliquaryData_Name_74430	ReliquaryData_Desc_74430
